262144
129024 133120
u 207042 1
u 13173 -12
u 160451 -19
u 181353 3
u 154623 15
u 202496 6
u 73827 -18
u 99070 19
u 102459 4
u 115659 -5
u 120534 -11
u 259984 -17
u 158645 -5
u 238870 -16
u 238078 -8
u 152214 7
u 215855 5
u 234581 -2
u 165522 3
u 6574 -11
u 123706 11
u 231146 10
u 218394 -9
u 196826 -11
u 227496 -12
u 155073 -6
u 109136 3
u 99364 -19
u 246345 -8
u 26948 13
u 152637 7
u 143112 -3
u 82406 -2
u 220511 17
u 7196 14
u 43787 0
u 174012 -18
u 66294 0
u 80863 -19
u 188972 -12
u 51319 -7
u 132103 4
u 234815 15
u 166093 13
u 45416 9
u 179153 10
u 110061 -10
u 42259 9
u 175671 -19
u 178253 7
u 227712 13
u 51627 1
u 234831 -2
u 7699 -11
u 118899 10
u 99768 5
u 16430 15
u 68531 18
u 201196 15
u 208119 17
u 165522 0
u 182522 -17
u 185250 14
u 205908 -4
u 225408 -1
u 19501 9
u 81915 -9
u 68414 -11
u 189051 -8
u 108154 -13
u 10643 11
u 216025 -15
u 177650 -16
u 16176 -2
u 257037 14
u 101171 4
u 87280 -16
u 173857 -18
u 246332 -2
u 109164 11
u 239639 0
u 138430 -10
u 199795 11
u 114013 0
u 20815 13
u 172509 -15
u 167946 0
u 58531 -7
u 148804 -8
u 200156 1
u 36859 -14
u 41971 -1
u 60734 12
u 134527 -13
u 71306 17
u 254520 -12
u 110214 0
u 108211 -12
u 75507 13
u 174569 -5
u 182248 -7
u 127781 -6
u 211326 8
u 171504 -5
u 261021 -3
u 241686 -14
u 148700 -16
u 159877 11
u 237343 -15
u 254358 -12
u 13809 17
u 95307 -1
u 115397 11
u 171890 9
u 163600 -7
u 25084 -7
u 169250 3
u 171756 -1
u 77034 -7
u 216420 -8
u 190633 9
u 111648 -8
u 217477 -18
u 24480 9
u 41643 -17
u 239183 -11
u 1285 -8
u 179478 -2
u 13722 -6
u 45444 7
u 173539 -9
u 261028 -7
u 223394 6
u 199078 -14
u 251756 3
u 114196 7
u 87174 14
u 257435 -13
u 235228 -16
u 235185 -17
u 36467 12
u 70181 -14
u 22427 18
u 154437 -14
u 76740 10
u 213473 18
u 8266 12
u 68781 15
u 120853 -19
u 7802 -3
u 159071 -1
u 28567 17
u 85701 -16
u 26610 -11
u 43631 19
u 73513 -7
u 211877 1
u 117852 15
u 131210 -18
u 8311 11
u 210027 13
u 196086 13
u 171998 -19
u 187811 -15
u 8440 9
u 141174 5
u 55469 5
u 151615 1
u 193601 7
u 199956 16
u 177878 -18
u 55187 0
u 155020 6
u 99772 -16
u 183186 -3
u 232038 0
u 67724 5
u 87221 16
u 168705 -18
u 8286 7
u 208503 2
u 82514 -19
u 57058 15
u 142999 18
u 150212 -7
u 225748 -9
u 92137 -17
u 193557 17
u 191832 -15
u 9100 -2
u 139269 16
u 243946 11
u 144975 -9
u 184572 -12
u 81912 9
u 228683 -15
u 80175 -12
u 30099 0
u 21040 6
u 125748 6
u 253911 -6
u 237199 -7
u 108145 5
u 68918 -14
u 199798 -8
u 150709 -8
u 57014 0
u 21774 10
u 201535 11
u 253527 -16
u 137060 13
u 49574 13
u 6977 -7
u 92325 -15
u 252773 13
u 199270 17
u 45283 6
u 66301 3
u 80794 0
u 191262 -17
u 213238 -7
u 95373 -18
u 212340 -2
u 210099 3
u 61349 10
u 173035 10
u 159405 13
u 153502 5
u 40140 17
u 194400 -15
u 201757 0
u 13167 17
u 43708 -7
u 138325 -1
u 214689 -9
u 142951 5
u 147272 16
u 173893 -5
u 93328 -1
u 249201 3
u 61187 4
u 90944 13
u 120559 17
u 124832 4
u 228130 -11
u 191470 5
u 188616 11
u 152640 15
u 21963 -15
u 94684 16
u 96266 16
u 140293 17
u 213817 -12
u 78864 -13
u 173891 -9
u 199679 15
u 226014 -15
u 193528 -7
u 10782 -11
u 245129 16
u 113306 6
u 144512 -13
u 116950 -14
u 9961 1
u 63831 -4
u 113422 4
u 80138 18
u 141492 -15
u 43614 13
u 76813 13
u 24134 -17
u 190440 18
u 42827 -1
u 72434 -11
u 178042 -11
u 30378 -15
u 229875 6
u 68985 -7
u 209899 -7
u 223596 -18
u 183592 -8
u 171685 -19
u 66446 -12
u 33398 -3
u 9247 -3
u 65423 -14
u 124559 19
u 21386 5
u 115544 -5
u 220997 -15
u 149241 18
u 60648 -2
u 164121 0
u 201655 -2
u 208580 4
u 123464 0
u 237982 -14
u 131614 -13
u 84039 5
u 152347 -5
u 13080 13
u 126667 1
u 211489 2
u 42882 -10
u 241876 -19
u 96333 0
u 253111 3
u 245947 3
u 24471 8
u 4822 15
u 86422 0
u 100936 -10
u 161291 15
u 104547 17
u 135420 19
u 76472 2
u 212520 10
u 23996 4
u 89051 -9
u 226757 -9
u 68615 -10
u 197757 -10
u 217928 7
u 214671 16
u 104875 13
u 213308 9
u 85636 -12
u 253560 17
u 22508 -5
u 230114 4
u 90714 -13
u 44285 -13
u 247584 -9
u 202957 -8
u 135161 5
u 143274 11
u 228517 -7
u 1215 8
u 260448 12
u 164558 -4
u 173237 -2
u 32334 19
u 167824 -16
u 243658 9
u 119713 12
u 86118 12
u 256072 0
u 251518 16
u 198686 9
u 53860 -9
u 97758 10
u 13336 -10
u 13879 -17
u 248434 -18
u 230438 3
u 115363 1
u 4428 2
u 138261 6
u 171447 -1
u 100443 -15
u 69260 8
u 239444 -10
u 54822 14
u 42558 18
u 159008 -5
u 63069 19
u 31410 -8
u 58755 -13
u 90957 -13
u 57473 -10
u 195894 6
u 200784 10
u 58390 -8
u 110432 15
u 196677 12
u 258854 -19
u 135293 16
u 66983 9
u 202831 -3
u 181482 -4
u 205961 17
u 94318 16
u 58813 3
u 20517 2
u 198118 -8
u 209022 0
u 250827 2
u 70048 -12
u 224564 7
u 14767 4
u 129213 -18
u 162892 -19
u 247633 15
u 192479 8
u 77275 -2
u 25871 -16
u 94224 -1
u 258464 3
u 11118 -17
u 40665 11
u 94829 18
u 78963 -7
u 135207 2
u 130586 -5
u 67348 2
u 256726 9
u 156832 4
u 198925 1
u 125208 0
u 68497 10
u 241077 -5
u 223575 -8
u 214558 13
u 226197 14
u 236733 -19
u 172770 -9
u 254406 18
u 152931 0
u 138601 -16
u 225097 11
u 166729 13
u 140368 -10
u 115011 -8
u 203738 16
u 206409 -18
u 180558 8
u 104461 1
u 258502 -11
u 99741 13
u 20408 -8
u 227273 9
u 143750 13
u 182769 -14
u 84861 -10
u 55912 -12
u 3032 13
u 5350 1
u 21915 -1
u 220550 14
u 98436 5
u 235746 -17
u 88016 -8
u 158841 -7
u 134939 19
u 44786 3
u 70770 -18
u 86383 12
u 229452 -18
u 249059 -12
u 66234 -13
u 99984 -9
u 3326 -3
u 212669 -16
u 225695 6
u 250896 -10
u 73748 14
u 78839 4
u 40418 16
u 246139 6
u 234119 -15
u 68562 -13
u 38698 3
u 257267 -19
u 161953 17
u 58177 14
u 24866 4
u 35312 -15
u 1351 17
u 53434 14
u 156913 -13
u 26891 15
u 4541 -3
u 130282 -13
u 81267 -2
u 220318 -11
u 143060 -15
u 95988 7
u 181681 -6
u 187766 -7
u 73150 17
u 47535 -5
u 141961 -7
u 126209 1
u 68685 7
u 108216 14
u 221830 0
u 194116 14
u 240839 -10
u 9188 -10
u 176533 15
u 113206 -11
u 256243 11
u 239210 6
u 38162 5
u 257272 -3
u 148633 -13
u 209329 -15
u 125512 -8
u 171763 9
u 253038 -17
u 157653 12
u 152945 -6
u 176952 0
u 151881 8
u 191604 -9
u 153503 -13
u 123721 2
u 251861 -4
u 61239 -15
u 3477 -11
u 139193 3
u 99031 -6
u 180561 14
u 159774 -6
u 156598 2
u 108017 -12
u 101249 19
u 141734 -17
u 130460 -15
u 202199 -10
u 97742 -5
u 102588 13
u 241161 -5
u 60109 -13
u 120187 -10
u 96624 19
u 215697 9
u 83616 0
u 158056 17
u 224295 -11
u 131915 -9
u 104618 15
u 68988 17
u 249223 10
u 15680 8
u 259371 -2
u 20692 -4
u 72744 19
u 192121 0
u 39966 -12
u 196440 0
u 47402 2
u 70103 0
u 21963 14
u 112266 17
u 18526 17
u 54284 -1
u 215203 -1
u 107354 10
u 60578 -1
u 129417 -11
u 236458 2
u 157621 -12
u 149820 -6
u 179912 8
u 137764 -2
u 64234 8
u 2057 0
u 54042 -16
u 100353 5
u 8135 -1
u 148347 -10
u 242025 -4
u 185693 -6
u 41545 17
u 210270 6
u 41933 8
u 58929 10
u 231643 11
u 25009 2
u 136393 4
u 1476 10
u 85796 -19
u 72820 1
u 27554 6
u 44004 -14
u 29910 9
u 98110 -18
u 31614 -16
u 97027 -8
u 5787 -13
u 244123 -12
u 229739 -13
u 247274 10
u 249659 -18
u 86507 -1
u 172914 -6
u 62391 19
u 91516 0
u 136406 -1
u 46242 7
u 154761 -8
u 110618 18
u 85944 1
u 12386 7
u 215393 -17
u 228125 10
u 65894 9
u 238282 -12
u 132816 14
u 61165 13
u 87562 15
u 45162 2
u 230647 0
u 23022 -3
u 255750 -9
u 23176 2
u 145417 0
u 139095 15
u 13884 3
u 152189 14
u 169655 -1
u 164506 15
u 51748 1
u 24431 8
u 104298 -6
u 141743 9
u 57532 8
u 79670 -16
u 61441 -4
u 130946 -11
u 171957 3
u 203414 -11
u 25774 -7
u 24448 -13
u 231848 6
u 6791 1
u 32664 6
u 112765 -7
u 49799 0
u 6833 3
u 222793 2
u 83815 -17
u 73338 4
u 44219 0
u 4035 6
u 189826 6
u 67144 0
u 231224 -5
u 211463 19
u 132577 7
u 170166 1
u 58383 10
u 48524 6
u 25100 -4
u 46203 -15
u 252422 -18
u 180510 -8
u 25035 18
u 237581 -9
u 126484 16
u 244420 -11
u 155466 -12
u 185265 0
u 142340 0
u 118075 -18
u 53609 -16
u 152144 -2
u 228930 10
u 20999 18
u 36848 -9
u 23821 -15
u 74055 11
u 101222 -4
u 196037 -8
u 168346 -10
u 56132 2
u 114545 12
u 200044 -14
u 74001 -7
u 172252 9
u 93015 14
u 218175 17
u 75711 8
u 183684 -5
u 176848 13
u 163912 10
u 247661 16
u 142857 -6
u 74915 -8
u 163400 17
u 137129 13
u 131740 18
u 168988 -9
u 27198 17
u 149882 10
u 172922 17
u 163169 0
u 225914 16
u 51770 2
u 73447 14
u 105844 16
u 167144 -6
u 213183 -12
u 178102 -16
u 124609 -7
u 7072 19
u 36747 1
u 251269 11
u 208453 -17
u 186581 -5
u 215774 -5
u 76945 -2
u 226313 -13
u 93536 -17
u 188170 5
u 244558 -15
u 142199 2
u 123233 -5
u 197417 -14
u 119194 -10
u 118551 0
u 59477 3
u 2934 -12
u 98891 12
u 64926 -16
u 45434 -17
u 120688 -1
u 135357 -7
u 163095 14
u 100796 -6
u 133733 -7
u 120993 -17
u 232771 17
u 107028 5
u 21276 14
u 227927 1
u 90344 -16
u 32982 -5
u 73864 0
u 42523 1
u 155202 -6
u 157348 -17
u 210338 -15
u 98603 -3
u 259455 10
u 200412 0
u 20467 -10
u 144833 18
u 41345 18
u 159139 -10
u 215940 0
u 202449 -13
u 150185 15
u 137421 14
u 105161 7
u 100696 19
u 5758 19
u 11965 12
u 26463 -3
u 65243 -16
u 47825 -19
u 154820 -9
u 62773 -14
u 59388 -4
u 27228 13
u 166741 17
u 81308 -3
u 25166 15
u 80334 4
u 193399 8
u 80388 -15
u 183715 -6
u 27854 9
u 40100 -11
u 44106 -3
u 78093 -5
u 108855 15
u 160225 6
u 8279 13
u 13604 -14
u 175998 7
u 16533 19
u 25248 -13
u 226656 -3
u 204288 4
u 28934 -16
u 189864 12
u 108680 13
u 146186 2
u 9892 9
u 254125 -6
u 20080 -4
u 58754 7
u 10322 -9
u 137776 -16
u 102542 -12
u 204273 -1
u 46794 15
u 160776 -18
u 72961 -4
u 169219 -4
u 125454 -5
u 52401 15
u 52514 10
u 120772 -10
u 126737 -2
u 150391 2
u 213591 11
u 64979 14
u 14037 10
u 247841 -2
u 254387 8
u 235656 -14
u 157350 0
u 50344 15
u 237210 13
u 70063 -4
u 54359 -1
u 72511 -3
u 58910 9
u 169280 8
u 43893 -11
u 70320 19
u 4530 0
u 219254 -17
u 75912 11
u 135148 -9
u 132779 -3
u 107192 -15
u 242950 4
u 258297 13
u 114956 -9
u 56394 5
u 188683 0
u 14045 17
u 60044 7
u 171096 -4
u 240853 16
u 99278 17
u 114574 -11
u 1807 9
u 261341 0
u 258642 0
u 245616 -4
u 159963 14
u 261228 3
u 182296 -2
u 222334 16
u 21212 2
u 105451 -14
u 134323 5
u 218583 -13
u 7291 10
u 22550 -3
u 180533 0
u 162958 7
u 65467 4
u 57152 -10
u 31988 -13
u 165656 9
u 4904 5
u 85925 8
u 16638 -12
u 163747 -14
u 194990 -18
u 73109 -9
u 172551 -15
u 110447 7
u 226842 0
u 24268 2
u 7978 8
u 65428 -8
u 87239 -1
u 135411 -1
u 163206 -14
u 49036 5
u 203664 0
u 93168 13
u 181077 19
u 258153 -2
u 1826 -9
u 181093 6
u 98668 -15
u 92077 -10
u 162394 -2
u 208598 5
u 41429 -18
u 243818 0
u 134464 -2
u 247896 -14
u 156009 -14
u 203638 -5
u 169749 -14
u 55688 -6
u 29433 -12
u 202606 -15
u 120817 -1
u 205638 13
u 150953 -14
u 20709 -12
u 151917 14
u 221577 9
u 241192 11
u 59871 -2
u 58194 -13
u 149040 12
u 80412 -6
u 49589 18
u 125197 -3
u 76701 3
u 156977 -17
u 185891 -17
u 138720 0
u 235137 -15
u 164957 19
u 78735 -11
u 223011 -14
u 248078 10
u 241421 -13
u 53428 -14
u 91429 10
u 251675 6
u 30859 -14
u 159860 3
u 144399 16
u 48543 -14
u 253725 15
u 54884 0
u 101677 -15
u 157833 -19
u 21581 16
u 59222 17
u 12593 -13
u 184509 18
u 90962 16
u 29342 7
u 178262 -17
u 92090 11
u 57994 18
u 103035 10
u 226368 3
u 241627 13
u 123870 -14
u 86108 14
u 62245 17
u 230038 -7
u 218366 -15
u 66276 15
u 72273 18
u 222831 4
u 226578 18
u 83485 1
u 8904 6
u 89675 -9
u 165382 9
u 7149 0
u 82145 17
u 85413 11
u 20999 6
u 169419 -7
u 153320 0
u 167071 -3
u 164430 15
u 78360 16
u 221989 -14
u 137797 8
u 29078 13
u 66977 -14
u 134714 3
u 104882 -14
u 87219 -2
u 167560 5
u 98663 18
u 113237 -1
u 162352 -16
u 202907 -11
u 157826 -3
u 163073 -10
u 79039 16
u 34673 -14
u 18337 6
u 225308 -12
u 131609 -15
u 85400 -19
u 186795 9
u 42132 -18
u 40169 11
u 181235 1
u 200522 -15
u 258495 -4
u 52841 10
u 154259 12
u 44951 -11
u 8637 -1
u 34478 -13
u 162875 -11
u 215782 0
u 100233 -6
u 156182 8
u 89427 -7
u 113772 0
u 92703 3
u 79108 -18
u 30630 -17
u 44124 -15
u 118217 -5
u 226242 -18
u 45490 -18
u 65522 -11
u 133040 -4
u 97439 -14
u 152817 -12
u 159811 18
u 136326 -11
u 176541 14
u 134683 -15
u 95170 14
u 182111 6
u 239182 12
u 191766 -16
u 239725 -12
u 118128 11
u 58173 4
u 212873 -1
u 217747 -7
u 223697 -11
u 117542 -2
u 104121 -17
u 105278 16
u 69059 -16
u 204058 11
u 47845 -14
u 168985 15
u 211365 2
u 180555 1
u 167186 4
u 188827 -16
u 99816 17
u 186791 -12
u 108552 1
u 134316 -9
u 195437 18
u 184477 -14
u 4924 -15
u 15719 -8
u 47288 13
u 15583 -5
u 256864 8
u 62946 11
u 68449 17
u 84928 15
u 139495 -18
u 258807 16
u 258612 7
u 27714 -3
u 63705 4
u 175127 19
u 151746 -5
u 34414 3
u 125072 -12
u 230655 6
u 7768 17
u 5350 -19
u 168664 -9
u 208574 16
u 49655 -15
u 210605 8
u 42971 11
u 166318 -13
u 128580 9
u 144461 9
u 93921 -11
u 189284 17
u 154905 14
u 140193 -17
u 11688 -3
u 190195 -17
u 92800 9
u 21946 19
u 1699 15
u 236434 -12
u 261880 8
u 240505 -13
u 130021 2
u 82148 19
u 76569 14
u 188742 6
u 21910 -2
u 154014 6
u 77437 -15
u 194650 -6
u 140769 -1
u 108583 15
u 56104 0
u 232890 -11
u 98907 11
u 109157 -4
u 129933 -6
u 141353 19
u 232199 14
u 256411 -12
u 187967 7
u 217116 12
u 36749 -3
u 124550 -2
u 141050 -11
u 203313 -16
u 179759 -12
u 253245 15
u 180283 14
u 31523 -17
u 169028 1
u 115692 -14
u 228200 19
u 34628 10
u 218403 -15
u 244880 2
u 211906 10
u 91960 17
u 46695 13
u 100698 8
u 11424 -13
u 207421 9
u 91621 10
u 164903 -18
u 160370 9
u 26809 -9
u 74963 1
u 104073 -13
u 137404 1
u 239275 -5
u 167598 13
u 237890 -2
u 159721 -9
u 103872 11
u 22074 11
u 132018 -14
u 246439 -8
u 224681 -8
u 13674 0
u 85679 6
u 61723 -2
u 241301 0
u 254991 -7
u 177707 0
u 221933 3
u 223915 0
u 114707 10
u 244748 -18
u 5225 -6
u 218702 -15
u 28904 -6
u 60798 -17
u 165873 -16
u 89118 7
u 150777 6
u 91450 12
u 25142 -9
u 87044 -17
u 153838 -19
u 148242 -2
u 157446 -3
u 241015 -18
u 47532 14
u 22295 -11
u 47952 16
u 80058 -8
u 67431 1
u 90057 15
u 164192 7
u 150710 -11
u 91829 16
u 3181 -2
u 50624 -6
u 134962 11
u 92833 -16
u 55947 18
u 131074 -14
u 260289 7
u 258438 -16
u 231364 -13
u 261440 -12
u 121103 -9
u 190134 12
u 37889 -5
u 128192 8
u 145008 13
u 168616 2
u 74849 13
u 238416 12
u 161559 -9
u 230871 13
u 57241 -4
u 252324 -11
u 16264 17
u 75828 17
u 30722 -8
u 34764 3
u 141852 14
u 100843 7
u 54938 14
u 106198 10
u 186914 -18
u 85992 19
u 231910 -10
u 209431 0
u 131370 7
u 86688 8
u 15817 -8
u 243998 -15
u 63344 -11
u 17567 -5
u 132808 -12
u 245893 -18
u 15086 -7
u 192259 -9
u 51485 -14
u 7827 16
u 48983 -5
u 238019 -17
u 156084 8
u 150076 -16
u 101321 16
u 213922 -2
u 51491 9
u 149221 -2
u 253460 5
u 208903 -1
u 219119 9
u 136642 15
u 15101 -9
u 42086 -9
u 103071 -12
u 42841 3
u 143733 -17
u 170805 -14
u 204023 -11
u 62985 -13
u 33359 -17
u 160340 -7
u 210541 -12
u 199687 10
u 214206 2
u 63839 6
u 76955 10
u 143244 -5
u 5095 8
u 158643 -3
u 235245 10
u 260221 -2
u 220201 5
u 154509 4
u 227621 13
u 205282 19
u 232259 -4
u 83688 7
u 150896 -16
u 120371 -4
u 167677 8
u 11997 17
u 122549 3
u 74545 0
u 78430 15
u 235811 -12
u 172530 15
u 168366 0
u 140628 -10
u 30524 -3
u 16083 15
u 104942 17
u 77142 8
u 166856 14
u 209862 -16
u 68854 -2
u 209295 -7
u 97885 -9
u 236094 6
u 197345 -12
u 143476 6
u 103912 -11
u 142758 -18
u 184450 -16
u 70867 12
u 127349 -6
u 188638 15
u 73149 -19
u 158778 16
u 231675 -3
u 2946 -14
u 221893 12
u 119237 -11
u 19798 -5
u 230065 13
u 145568 -3
u 126014 18
u 165260 -18
u 259615 -6
u 27872 -9
u 40398 3
u 155290 14
u 125369 14
u 232673 -16
u 206302 10
u 128501 11
u 240589 -6
u 159346 -5
u 145885 7
u 190870 -2
u 134145 -8
u 225205 19
u 61631 0
u 4644 -10
u 215889 -15
u 127442 19
u 187738 -16
u 223180 -12
u 249028 9
u 72968 9
u 133769 10
u 140291 -2
u 27576 -14
u 209897 6
u 216639 1
u 25125 -6
u 212917 18
u 86657 -18
u 116509 -6
u 71508 -9
u 123819 10
u 64397 -12
u 219539 -16
u 100378 11
u 219142 6
u 137467 -6
u 112673 -17
u 202982 1
u 53110 3
u 51568 -18
u 27215 -8
u 96247 16
u 64880 7
u 252538 7
u 12062 -10
u 251644 0
u 260854 -11
u 185296 13
u 79331 -16
u 162530 -14
u 196878 -14
u 127098 -12
u 53469 -9
u 187657 -3
u 218673 16
u 114185 17
u 53774 12
u 223878 -1
u 131192 12
u 37900 1
u 14033 -15
u 16992 -18
u 81298 10
u 230993 4
u 225819 0
u 196961 4
u 169233 -10
u 207961 13
u 129854 0
u 67138 -6
u 110555 7
u 70129 5
u 129612 -15
u 20842 19
u 246138 -11
u 141915 19
u 86144 4
u 10770 5
u 99053 16
u 65929 -10
u 110999 -19
u 223282 -17
u 62663 5
u 240792 9
u 40430 -13
u 16758 3
u 227110 -6
u 53173 -5
u 118753 -8
u 93239 -4
u 132758 15
u 100775 13
u 131919 -2
u 124201 15
u 91166 9
u 31558 10
u 190878 18
u 220255 18
u 161797 10
u 183916 10
u 244690 10
u 91070 11
u 25420 2
u 42092 1
u 218258 0
u 246921 -6
u 108343 -6
u 45631 16
u 197098 5
u 209092 -16
u 97819 16
u 228286 -15
u 233347 8
u 17953 0
u 123158 10
u 73084 -3
u 140401 5
u 53218 5
u 46253 -5
u 47851 -19
u 230642 -15
u 91241 -8
u 118181 0
u 54961 -11
u 44561 -19
u 79256 1
u 242559 -13
u 168935 12
u 231797 8
u 84619 -5
u 126615 4
u 198516 -19
u 59714 18
u 170695 -3
u 84901 13
u 108336 -11
u 251175 10
u 130242 -3
u 74307 8
u 160348 -1
u 187112 16
u 261250 5
u 22860 5
u 119147 18
u 92787 11
u 85324 13
u 99326 -16
u 224275 4
u 11288 0
u 2865 -5
u 89229 -3
u 149589 -8
u 48637 -17
u 185473 -1
u 202891 -7
u 241813 0
u 61139 16
u 33244 -7
u 146818 3
u 76513 16
u 94015 4
u 196863 9
u 183535 4
u 90239 9
u 29677 -5
u 28868 -1
u 204307 7
u 197168 18
u 196146 -1
u 113745 0
u 204176 -5
u 2609 -19
u 72190 -14
u 87171 13
u 188246 4
u 196470 -16
u 63378 0
u 213459 17
u 28041 -13
