65536
121856 140288
q 49075 64466
q 7158 15740
q 16704 16874
q 54932 60221
q 21386 43375
q 49973 53872
q 7726 44981
q 28846 34871
q 18699 37439
q 22480 39074
q 45057 60257
q 1130 60877
q 8728 55247
q 10625 61086
q 15366 63468
q 4643 64441
q 11801 62399
q 13567 14646
q 9331 28676
q 2964 6516
q 30718 56836
q 10164 56490
q 19800 64563
q 36466 45035
q 1980 38500
q 10005 33222
q 5346 47038
q 34352 55766
q 44977 60593
q 10423 51316
q 42910 55960
q 9329 39773
q 2226 23975
q 30903 53340
q 33307 56305
q 37419 64025
q 28374 47605
q 8654 46633
q 48174 53690
q 17564 21139
q 27569 55671
q 37173 54361
q 23178 32916
q 27404 27973
q 2619 13185
q 38397 45529
q 3610 47727
q 5836 19767
q 6167 7572
q 36740 39474
q 8623 63877
q 37964 45947
q 36998 46619
q 19636 27044
q 34773 44609
q 24908 40776
q 6642 29602
q 39558 62082
q 23950 52780
q 1996 55400
q 37136 40394
q 35394 40746
q 22586 55161
q 28753 46582
q 17787 62733
q 2692 61075
q 26411 40657
q 41486 63409
q 2995 21740
q 17509 56514
q 47604 58286
q 15886 54247
q 12432 22352
q 9596 28270
q 30266 36383
q 7983 64997
q 5125 34855
q 27711 48730
q 24480 29777
q 21678 56464
q 47564 59157
q 8439 17217
q 34278 58704
q 6312 56019
q 23822 61700
q 43769 46997
q 16572 62884
q 32481 38925
q 9781 60751
q 46164 48522
q 25482 47983
q 30607 54148
q 17302 37343
q 41782 58319
q 1584 49248
q 49148 63461
q 15143 42869
q 11612 57587
q 8311 63899
q 2095 4476
q 22185 49093
q 38758 48245
q 15190 46441
q 12147 56222
q 10406 60669
q 35888 36851
q 25464 43117
q 960 60419
q 59280 62807
q 36666 64391
q 34591 42992
q 20326 48003
q 40055 49735
q 31938 58046
q 34034 38418
q 60604 62523
q 17591 45233
q 33826 64032
q 45974 60424
q 5294 54719
q 26034 41108
q 18689 41183
q 42144 51499
q 13573 48770
q 35888 50239
q 13344 47625
q 19295 30093
q 3494 33670
q 73 4612
q 43031 61541
q 34107 58528
q 38099 51698
q 6390 38226
q 33114 50195
q 39379 52364
q 27936 38408
q 14056 65413
q 46626 51376
q 56200 60199
q 26552 34611
q 16701 44903
q 39897 64198
q 8032 46795
q 2157 51407
q 8105 63698
q 28902 42212
q 1466 56691
q 28375 29381
q 7856 13035
q 60221 62495
q 35368 52414
q 22622 52292
q 3712 49424
q 38133 40088
q 7208 63912
q 1105 43279
q 23910 41003
q 5169 41941
q 44099 49035
q 56576 57140
q 19943 42261
q 33417 33817
q 21410 62193
q 29266 62798
q 9692 59758
q 23952 62107
q 29590 46574
q 13479 48863
q 21461 50287
q 48663 53567
q 28670 54673
q 26407 52580
q 2813 30140
q 13640 57749
q 46912 48789
q 5244 23637
q 3197 39062
q 24607 57054
q 35719 54317
q 45412 53874
q 12291 48539
q 12594 41983
q 25311 58865
q 26073 43617
q 14105 46772
q 9906 26745
q 3242 53152
q 33383 62486
q 54699 55966
q 37342 47023
q 37953 52268
q 41151 60980
q 25794 52499
q 223 61513
q 41280 54098
q 24284 41389
q 853 17837
q 36878 59719
q 43148 62951
q 24385 37800
q 11520 64546
q 14763 34292
q 31242 52163
q 42593 48147
q 20406 29635
q 14399 58360
q 9844 16367
q 33976 42161
q 34199 62343
q 38088 38139
q 13993 22762
q 23615 62372
q 31830 33715
q 9443 17799
q 31131 55600
q 33828 42652
q 2584 54610
q 41237 57416
q 33827 40027
q 18294 54234
q 4126 32694
q 20494 47058
q 15498 42538
q 39345 62655
q 35259 49698
q 6924 11898
q 8735 49253
q 15547 30540
q 42450 48339
q 8045 24990
q 38404 58819
q 27478 50697
q 42578 61404
q 3180 29695
q 17069 21475
q 18393 21196
q 54169 65452
q 31172 41690
q 15415 38810
q 4982 65113
q 8533 16880
q 6502 57786
q 25615 37043
q 2529 7798
q 19847 32789
q 10575 58251
q 26073 61273
q 20194 21941
q 23374 38315
q 51636 55384
q 4494 44849
q 11045 33483
q 4411 52735
q 19826 64655
q 4101 26009
q 19404 34543
q 20982 25907
q 26794 46597
q 34592 62950
q 17261 49127
q 1846 59702
q 9977 27919
q 30171 55440
q 28219 49860
q 35961 53545
q 18068 32859
q 29113 40456
q 807 44867
q 16312 65463
q 42322 64694
q 4029 18562
q 11329 25011
q 38123 44470
q 6073 41884
q 7180 55200
q 9026 59146
q 3587 49367
q 36945 39271
q 21270 33758
q 1954 21768
q 20023 57231
q 32151 54628
q 49137 55436
q 11483 65450
q 10641 55363
q 42236 59393
q 29204 53566
q 8138 18868
q 24941 26153
q 33334 50023
q 14606 43633
q 42360 63973
q 13770 47221
q 15444 37708
q 35040 39663
q 26735 37212
q 26305 59687
q 43288 58887
q 4834 16205
q 6033 43202
q 15476 19902
q 44680 65426
q 7932 18759
q 34086 52819
q 37306 43700
q 1884 58307
q 15404 44245
q 56744 62625
q 28916 58015
q 12533 27519
q 3044 49746
q 54255 62731
q 10516 47607
q 26721 40483
q 18149 52442
q 2382 32755
q 32646 38052
q 45985 47063
q 34346 51405
q 14536 29570
q 6117 16421
q 21521 22341
q 13549 60666
q 18611 53146
q 31144 42466
q 15130 45510
q 3850 15355
q 25871 42706
q 17654 51457
q 38363 52593
q 19812 35804
q 8320 40746
q 22273 52458
q 38327 54306
q 3306 56620
q 2362 62737
q 19728 24703
q 14859 18723
q 37334 38253
q 2469 15183
q 2942 17600
q 18298 60694
q 21450 37864
q 7371 44169
q 31226 55518
q 25786 45735
q 20945 51038
q 34107 37961
q 22878 43218
q 10753 34303
q 13115 26184
q 31504 45913
q 37818 50228
q 10535 60772
q 22026 63241
q 24969 25719
q 15305 20877
q 36755 43267
q 21900 58742
q 44127 48725
q 24326 53127
q 8976 38630
q 43084 45271
q 11055 22954
q 426 21808
q 26611 57257
q 23226 34923
q 6988 7206
q 2224 7918
q 17741 29944
q 43461 65466
q 15235 54913
q 32645 64338
q 51991 57545
q 30583 54546
q 40735 42137
q 49711 54909
q 15231 34645
q 26287 27259
q 27686 57599
q 48095 49320
q 17483 54297
q 7011 61285
q 14929 24689
q 42431 63510
q 44873 63440
q 20357 34251
q 13139 19159
q 1360 65131
q 11169 55906
q 30178 51904
q 19552 32508
q 36080 47739
q 54197 63340
q 8490 46261
q 25490 56586
q 14252 30046
q 8533 37057
q 10002 33223
q 7976 51986
q 10119 31324
q 5880 30476
q 39 19020
q 1400 49636
q 18615 60805
q 48794 57306
q 24279 47174
q 2810 17719
q 6482 57008
q 14973 15523
q 37734 41014
q 2244 6023
q 14557 55266
q 39301 65268
q 25752 47781
q 7709 57900
q 13589 57076
q 22841 57115
q 6941 32609
q 51225 58516
q 2211 50287
q 34483 49386
q 9030 37294
q 1569 15513
q 17093 28766
q 965 30486
q 36510 58107
q 3209 47838
q 42511 51067
q 33313 47571
q 2727 55280
q 25677 59803
q 3334 48518
q 35943 51383
q 44363 55460
q 21632 57671
q 29114 56115
q 38145 41522
q 27874 43091
q 53658 56641
q 18608 60184
q 52756 57606
q 55118 60815
q 35059 40650
q 17095 37790
q 8428 40517
q 6839 34105
q 10173 34785
q 17088 20633
q 7013 46117
q 2213 64997
q 28575 64685
q 40671 58329
q 1185 20667
q 18227 54843
q 11772 12875
q 3842 7915
q 96 63034
q 35156 64658
q 36912 38149
q 46577 52251
q 11894 59091
q 15147 46680
q 3728 32236
q 1777 49846
q 1238 39249
q 38399 52059
q 29814 44853
q 13534 30999
q 31761 65520
q 11757 20307
q 28222 44637
q 15600 44734
q 14722 25721
q 14354 63871
q 1069 51635
q 44912 63530
q 60060 60160
q 44674 63889
q 26760 46452
q 474 48199
q 34723 47691
q 11970 38873
q 14040 52407
q 14024 42970
q 18633 63277
q 25782 63270
q 25964 41382
q 42469 51685
q 56104 56823
q 42204 50020
q 29397 57892
q 40198 52517
q 19337 23922
q 50682 50870
q 253 33534
q 47945 51157
q 2721 24495
q 16761 59915
q 11367 37350
q 30000 30786
q 35091 56568
q 27735 61056
q 4668 32414
q 22983 47205
q 31690 61491
q 53848 65187
q 39849 61088
q 19474 40829
q 26164 59186
q 4621 59440
q 55779 59698
q 41850 62420
q 14738 36230
q 13645 26105
q 8044 44432
q 43136 56105
q 18304 35464
q 2343 38656
q 20326 22973
q 18929 25327
q 24978 52016
q 7241 47569
q 48071 64828
q 1507 58479
q 6129 8700
q 2862 52384
q 28698 61908
q 11110 65282
q 13392 64928
q 7437 37215
q 27785 57824
q 27753 50573
q 23693 46090
q 3527 30097
q 44020 55424
q 22456 30500
q 14867 29698
q 12534 14159
q 12234 14042
q 7103 20934
q 20171 59487
q 16543 23797
q 22650 23543
q 22042 27654
q 36936 64870
q 29224 29479
q 14517 27119
q 7673 56978
q 21539 38211
q 11201 16695
q 11428 33658
q 26295 47196
q 59730 63356
q 10054 40455
q 8236 47558
q 28407 30989
q 41509 54786
q 44951 64159
q 7070 12793
q 20666 49730
q 6404 50146
q 13419 33523
q 4861 64663
q 37339 41197
q 26401 52398
q 37829 54034
q 20520 35694
q 18341 64124
q 29889 39043
q 28396 38125
q 21065 59385
q 997 62575
q 45949 48635
q 61199 61429
q 16330 53019
q 45623 59423
q 940 59043
q 68 27411
q 3072 63904
q 24770 37408
q 25906 55471
q 10456 62599
q 61188 61601
q 25955 28797
q 34695 57193
q 55761 64081
q 51043 65078
q 34142 52801
q 45491 48465
q 30036 32975
q 10124 64795
q 200 26863
q 3631 54274
q 269 1999
q 37677 57347
q 26770 47283
q 23833 63584
q 57739 59650
q 19485 21000
q 20069 54181
q 12658 18614
q 44406 63702
q 18157 31672
q 32308 63649
q 14601 62345
q 13861 31088
q 6933 57951
q 10564 14061
q 14331 46690
q 12564 38502
q 39334 52008
q 20249 50057
q 12453 63167
q 17117 44172
q 33454 64241
q 5762 46112
q 17320 50169
q 35478 44278
q 11051 16305
q 30907 33591
q 7861 64680
q 14794 44768
q 57096 58830
q 25359 38250
q 7625 37923
q 11217 59634
q 11722 31466
q 9354 44155
q 22791 43920
q 11838 26471
q 21497 32234
q 38818 57950
q 16867 36693
q 8760 33173
q 42352 47745
q 55607 64080
q 41497 43313
q 4865 33057
q 30224 36607
q 5772 44232
q 2612 16989
q 14334 38330
q 16950 48456
q 23688 26840
q 39741 50160
q 38678 61239
q 16858 31093
q 33726 34521
q 2251 43282
q 1364 49997
q 20099 65445
q 40068 61596
q 43222 44934
q 14294 29117
q 9622 34890
q 12235 58526
q 31321 51879
q 26570 34800
q 48272 50258
q 22478 61640
q 34783 34883
q 18181 51742
q 341 52703
q 2592 19932
q 21297 30450
q 50549 52590
q 21206 27122
q 46610 64428
q 6520 10192
q 13186 16143
q 6177 45082
q 28378 31425
q 37499 54948
q 690 20236
q 39671 62330
q 9019 42714
q 31578 60896
q 31919 60761
q 15158 48063
q 12978 34512
q 21566 36455
q 57661 63527
q 44602 48689
q 55209 56554
q 4205 54794
q 5817 34340
q 10383 34195
q 230 47883
q 920 23608
q 2583 63280
q 45297 63251
q 6763 29294
q 1988 40657
q 23185 61213
q 17147 30190
q 36163 53602
q 34155 51757
q 34910 45728
q 13221 36747
q 2480 24583
q 30400 40952
q 36820 51336
q 37051 64596
q 22669 33683
q 36267 37972
q 20413 35687
q 16029 27176
q 56687 64982
q 29165 60660
q 14336 46312
q 25314 50500
q 11535 34379
q 14571 19119
q 32341 46446
q 5494 51318
q 26735 34822
q 6107 35895
q 12535 34955
q 43158 46219
q 15594 57624
q 12502 16950
q 32980 51282
q 39678 50728
q 3308 24131
q 38467 45852
q 5631 49620
q 18463 23431
q 17166 42551
q 33035 63613
q 9357 18817
q 3571 44179
q 39466 45553
q 50286 58089
q 8885 27909
q 974 38772
q 43503 55723
q 13476 29250
q 23167 53155
q 14443 47298
q 56463 60295
q 20230 40548
q 390 43662
q 17557 59012
q 20678 26511
q 15634 30035
q 19205 45329
q 8679 25346
q 58671 58966
q 2021 17899
q 21339 56672
q 2996 64843
q 16473 46859
q 4491 28557
q 4092 43000
q 51790 60556
q 6484 37760
q 35569 38151
q 29045 50146
q 5288 55709
q 5807 55557
q 35324 35350
q 25013 44004
q 18149 60696
q 13060 37434
q 20171 58773
q 4196 23167
q 51055 58080
q 21102 39640
q 43733 55547
q 41801 64102
q 36327 38754
q 8787 48285
q 8942 32896
q 37833 64651
q 27854 38185
q 4923 7974
q 29936 63204
q 51978 58365
q 23876 48086
q 2722 5889
q 10085 17114
q 9658 25890
q 61141 65531
q 30761 51153
q 29327 43728
q 16947 27418
q 118 10168
q 9061 25734
q 43064 63568
q 8176 15714
q 13099 25886
q 23555 23688
q 10130 43036
q 16384 25587
q 22274 34007
q 28309 51121
q 32360 54199
q 27966 60780
q 26005 54194
q 13583 32387
q 41001 55333
q 49334 55452
q 9533 51169
q 28698 64513
q 7154 7565
q 33452 44412
q 2565 20254
q 57008 63290
q 7857 12695
q 23342 46703
q 30131 51651
q 32289 62492
q 27534 40315
q 24922 28973
q 38505 53540
q 43337 61361
q 13971 45159
q 33254 65141
q 32232 54693
q 28303 62259
q 7180 39387
q 30175 59641
q 9745 21648
q 22441 57395
q 15201 29505
q 3609 59636
q 1317 35898
q 41632 56592
q 15979 63433
q 5070 51437
q 895 54484
q 2920 29239
q 46055 62493
q 2525 35212
q 29190 30829
q 3041 31936
q 38009 62112
q 47755 62682
q 18224 54542
q 4661 47729
q 4208 8270
q 5525 41830
q 32887 44169
q 42066 47158
q 48866 52229
q 27967 37814
q 53124 57206
q 33644 40734
q 43260 54163
q 3321 17818
q 8553 35257
q 20859 46563
q 18005 31833
q 28782 50057
q 7012 33444
q 11220 32251
q 8545 41714
q 16746 20347
u 63905 18
u 24762 10
u 24844 18
u 38187 -9
u 37776 -16
u 5142 -10
u 9616 -5
u 24054 7
u 43820 -16
u 11171 17
u 33864 17
u 3302 -18
u 27944 -11
u 43487 2
u 31270 18
u 12385 -1
u 60711 2
u 14701 -7
u 34189 12
u 36535 -16
u 59184 5
u 21930 -18
u 64638 8
u 48139 6
u 51067 16
u 39213 -8
u 55004 5
u 21168 -9
u 57039 19
u 53901 -6
u 62954 -19
u 52413 15
u 37899 -19
u 12614 -16
u 54468 9
u 12983 9
u 25291 1
u 51383 -5
u 15363 0
u 1781 -19
u 27762 5
u 20290 -9
u 17975 5
u 34642 -14
u 40578 -5
u 32253 3
u 23759 -8
u 30590 17
u 20710 6
u 2676 -14
u 26818 -10
u 57760 11
u 50573 6
u 10969 -19
u 12058 -12
u 1294 4
u 53745 -6
u 57050 -16
u 63043 -4
u 15664 3
u 49165 9
u 10546 -15
u 1512 5
u 3511 -6
u 18806 -16
u 31865 7
u 21846 -5
u 32199 -15
u 2161 6
u 7284 -11
u 55919 -14
u 54040 6
u 30164 7
u 50315 -3
u 6177 -19
u 221 13
u 48362 -13
u 62731 10
u 51904 -19
u 6562 -16
u 6895 3
u 50800 -2
u 62518 -9
u 35626 19
u 60632 6
u 13364 11
u 51490 -18
u 29610 -10
u 47425 -11
u 43790 12
u 14833 6
u 43408 18
u 54779 4
u 47534 5
u 41311 13
u 46323 9
u 26989 0
u 11412 -5
u 49051 8
u 23115 6
u 24414 2
u 29628 -13
u 38349 16
u 26486 -7
u 8092 -17
u 8305 -6
u 48752 11
u 20584 3
u 26782 -18
u 13607 -18
u 56680 16
u 50765 -8
u 25981 17
u 42104 -14
u 43681 19
u 53645 -18
u 36165 -9
u 12928 -14
u 11440 4
u 29218 -8
u 44155 2
u 42458 -3
u 23701 18
u 65367 10
u 90 -11
u 53042 14
u 7833 3
u 9367 0
u 34914 11
u 43312 -12
u 51157 0
u 15620 -6
u 49159 -2
u 30765 16
u 2428 16
u 14596 8
u 31970 14
u 8420 13
u 54561 -14
u 40620 13
u 21690 -2
u 45886 -1
u 863 13
u 63338 1
u 41189 5
u 48838 -3
u 7000 19
u 48597 14
u 27472 -11
u 51223 -1
u 8274 -19
u 10948 4
u 57339 -8
u 30381 8
u 27620 -16
u 35481 10
u 33592 -10
u 13298 1
u 5549 -13
u 4698 8
u 52216 12
u 8013 16
u 52460 14
u 49840 -11
u 4902 1
u 44297 -11
u 35813 13
u 53422 -3
u 9078 -8
u 8446 2
u 23734 6
u 20473 14
u 59759 0
u 26247 19
u 44873 -1
u 46511 0
u 18946 13
u 25235 -16
u 45601 -14
u 20267 10
u 45068 19
u 63681 -10
u 54273 11
u 42963 18
u 4300 11
u 34514 -2
u 29802 13
u 19826 -5
u 23223 8
u 23799 -18
u 11482 -17
u 34114 -1
u 59300 16
u 36299 4
u 3353 14
u 24334 9
u 55594 -6
u 63768 7
u 8512 5
u 42147 -12
u 27069 -13
u 40848 14
u 577 17
u 15361 -5
u 41212 3
u 26361 12
u 43936 16
u 17588 3
u 54289 12
u 11531 15
u 44917 1
u 40530 1
u 58345 3
u 13771 -19
u 14421 14
u 14135 5
u 1508 13
u 32826 -18
u 50122 9
u 25886 -4
u 21813 11
u 12958 -19
u 47187 -1
u 37915 1
u 18897 10
u 28049 18
u 19776 -18
u 33254 -12
u 41805 8
u 13908 14
u 37409 -2
u 32182 3
u 17491 19
u 41004 -18
u 47661 -19
u 27877 -17
u 53602 4
u 4153 1
u 5847 5
u 5659 -4
u 25978 0
u 23024 7
u 36751 14
u 58342 -12
u 37769 -15
u 3712 -14
u 34758 1
u 48560 11
u 35367 -5
u 54328 -9
u 25384 -9
u 21432 -11
u 57506 -4
u 48704 18
u 2117 13
u 22562 -2
u 22536 7
u 8316 16
u 36330 -19
u 6772 -14
u 7837 -13
u 18206 5
u 46378 -19
u 29310 -10
u 25260 -8
u 33703 10
u 34773 13
u 64094 -3
u 15185 8
u 24562 -9
u 36091 8
u 45399 15
u 27176 12
u 52378 18
u 54838 16
u 6533 18
u 4099 -4
u 39735 10
u 25970 -17
u 1152 11
u 21612 1
u 36339 14
u 24455 1
u 17594 4
u 16626 5
u 56943 12
u 23746 2
u 45808 11
u 24987 0
u 48892 -11
u 26267 13
u 11429 -1
u 14629 11
u 15309 4
u 54675 -9
u 26295 -13
u 51318 18
u 1602 -13
u 31998 -8
u 49878 9
u 61354 5
u 35805 -8
u 12557 -10
u 4950 2
u 48729 12
u 51835 -14
u 43733 18
u 39827 15
u 48894 13
u 33427 3
u 6064 16
u 48785 15
u 56823 10
u 2085 -5
u 4050 11
u 6373 19
u 27714 5
u 19433 4
u 58257 -5
u 12281 5
u 12691 19
u 50911 14
u 61845 -4
u 49251 7
u 14805 -9
u 17701 -7
u 11330 -19
u 12716 -18
u 51339 -10
u 25903 13
u 1230 0
u 55258 -2
u 8919 -14
u 3681 -18
u 33539 -10
u 43091 8
u 14543 -2
u 37118 -13
u 53670 -7
u 56056 -18
u 37976 -14
u 23809 10
u 9172 2
u 51925 16
u 51328 -12
u 50365 12
u 44569 4
u 15968 12
u 49243 -8
u 55130 -9
u 35612 0
u 63476 10
u 61154 1
u 61008 10
u 55893 11
u 52229 -2
u 59750 -13
u 12105 -17
u 47029 19
u 63899 0
u 10787 9
u 19844 13
u 23280 1
u 43311 -15
u 55462 0
u 24234 -4
u 57 -6
u 10158 17
u 57234 -16
u 44965 9
u 57159 0
u 10389 11
u 42161 -6
u 54761 -5
u 20990 12
u 56477 0
u 36316 -13
u 21600 16
u 46598 19
u 1048 2
u 32283 -4
u 62064 0
u 47458 -15
u 28016 3
u 12317 -15
u 21212 -17
u 39104 0
u 55315 -10
u 54097 7
u 39384 -14
u 32129 -1
u 41330 -18
u 41111 18
u 62507 -6
u 62307 18
u 58700 -2
u 23302 13
u 61395 -16
u 61915 -5
u 44381 -14
u 31321 -19
u 12638 -17
u 31660 -18
u 20619 -7
u 46959 16
u 29775 -11
u 24794 -16
u 16462 -19
u 2964 -11
u 22544 19
u 11453 -10
u 28790 1
u 5401 -4
u 39981 -18
u 48525 -8
u 10478 -11
u 18885 -5
u 19200 10
u 25535 4
u 5233 -15
u 34287 1
u 20511 16
u 40578 2
u 59452 6
u 50406 -9
u 43279 17
u 32169 -16
u 31079 2
u 31182 -16
u 39352 -11
u 24352 10
u 28482 6
u 7412 9
u 28248 0
u 21966 0
u 39906 14
u 2954 16
u 49800 6
u 31854 6
u 21540 -9
u 60177 19
u 13048 -3
u 5816 6
u 64382 2
u 49654 3
u 51171 -14
u 22494 -11
u 51708 -1
u 61800 -11
u 62854 -8
u 47903 2
u 8948 11
u 32106 15
u 28855 19
u 36929 10
u 15150 0
u 49679 -2
u 58382 13
u 6791 14
u 26959 14
u 29892 -12
u 64916 11
u 26712 11
u 16757 -5
u 65510 -11
u 41208 9
u 51301 10
u 33200 -9
u 43370 17
u 16296 -10
u 46915 0
u 46334 -1
u 59645 3
u 21018 -19
u 30873 9
u 57347 17
u 60572 14
u 47617 -6
u 42281 19
u 44727 5
u 12915 -7
u 24598 19
u 5020 15
u 16551 9
u 54318 0
u 63154 1
u 64294 6
u 1220 15
u 17598 -6
u 59305 9
u 4680 11
u 43702 19
u 42308 -4
u 21466 -8
u 24622 -19
u 61310 2
u 21056 -7
u 36217 -4
u 12635 12
u 8931 -19
u 20081 -16
u 37115 -8
u 50503 3
u 11708 -18
u 60573 -16
u 51038 19
u 56594 -2
u 64970 0
u 54987 -7
u 52421 -11
u 21559 9
u 51611 6
u 3032 -6
u 3157 -10
u 9526 -12
u 17085 -1
u 18639 13
u 48448 -17
u 26999 16
u 6173 -6
u 98 14
u 21755 14
u 20880 -7
u 24524 -13
u 42091 -13
u 24406 18
u 59605 -13
u 40731 18
u 32775 6
u 12769 5
u 55978 -1
u 6374 -14
u 18519 13
u 12689 7
u 49442 -8
u 2020 10
u 10539 -5
u 40698 0
u 44966 19
u 41752 -6
u 11096 -19
u 19637 -16
u 11106 16
u 2268 6
u 38721 -10
u 20647 -2
u 44892 -3
u 38245 18
u 16307 11
u 43394 -19
u 4262 7
u 49755 -10
u 3655 -4
u 46221 9
u 24604 -6
u 4608 1
u 23062 -5
u 40867 0
u 19078 6
u 12514 15
u 58173 0
u 21428 2
u 60183 16
u 35405 -13
u 45072 -11
u 11169 10
u 58678 17
u 64136 18
u 20307 7
u 45419 7
u 1725 10
u 15078 -4
u 8737 14
u 58956 -3
u 33545 -16
u 20080 -4
u 39096 5
u 63713 0
u 35646 0
u 44698 -10
u 46845 14
u 64517 4
u 51258 18
u 36785 -16
u 42404 -9
u 50942 6
u 1160 -19
u 3382 -13
u 56430 18
u 37713 -5
u 2738 15
u 50622 5
u 33766 9
u 10042 -17
u 16846 13
u 19059 18
u 45073 -8
u 38143 -1
u 15623 -14
u 36825 15
u 26062 -6
u 36623 -3
u 22716 4
u 37120 -11
u 36809 -14
u 38050 4
u 1556 -5
u 15846 1
u 6401 -4
u 39199 -5
u 15095 15
u 21403 16
u 10764 16
u 25428 -3
u 3404 17
u 18880 -2
u 18950 13
u 56690 5
u 29973 -2
u 55278 -19
u 37572 -3
u 40794 3
u 50931 14
u 8915 14
u 16994 9
u 15043 0
u 40838 2
u 26722 11
u 30457 11
u 12454 0
u 48870 0
u 63330 -18
u 21302 13
u 43953 11
u 17222 0
u 52523 13
u 61489 -3
u 28388 8
u 18886 2
u 38681 1
u 19883 12
u 2435 17
u 24635 -2
u 46788 13
u 15774 16
u 23420 19
u 25042 -7
u 1394 8
u 10162 7
u 32086 -3
u 13507 -8
u 16644 -14
u 46854 7
u 56346 -19
u 16801 -1
u 36087 2
u 17680 3
u 31871 5
u 2145 -11
u 31873 -9
u 6831 13
u 17029 0
u 10972 -8
u 12684 -7
u 63771 7
u 48520 -12
u 63843 19
u 21205 7
u 44662 -12
u 45367 17
u 41507 -10
u 32613 16
u 54441 19
u 35967 14
u 12072 -18
u 8971 -8
u 57600 -4
u 50778 -18
u 44425 18
u 24172 6
u 42696 -15
u 54404 5
u 6787 -13
u 20629 11
u 22089 -19
u 47378 18
u 16379 -11
u 57248 -16
u 13404 -3
u 61872 -4
u 29986 -16
u 44380 -6
u 31309 -1
u 25087 -13
u 27549 10
u 52859 -17
u 56416 5
u 45714 18
u 51801 -19
u 49117 -14
u 1269 -1
u 6416 -9
u 45416 18
u 22933 15
u 25809 -8
u 18761 14
u 24577 18
u 12309 14
u 27228 2
u 549 13
u 21120 12
u 59489 -12
u 29600 4
u 9669 -10
u 40476 15
u 24222 5
u 24211 -1
u 59394 -17
u 28767 -9
u 62912 13
u 36062 -10
u 44836 17
u 13742 14
u 50991 5
u 29007 11
u 30214 10
u 39413 -5
u 62129 -17
u 63836 -16
u 19344 3
u 65050 6
u 14987 -5
u 8669 -14
u 27817 2
u 25638 -4
u 26478 17
u 41330 -16
u 56805 13
u 62925 5
u 30509 -3
u 28265 17
u 10989 -18
u 19356 -15
u 5620 -9
u 13846 -4
u 56434 -11
u 2996 -16
u 37086 -12
u 14730 19
u 49103 4
u 24561 -13
u 36534 -19
u 15825 -3
u 55430 -11
u 4529 -7
u 39612 0
u 15592 10
u 34937 1
u 58184 4
u 52606 -16
u 65523 6
u 19855 -18
u 49389 14
u 14650 19
u 56309 18
u 38954 -10
u 8264 -13
u 15691 -5
u 37757 -16
u 37304 5
u 25989 -13
u 9545 5
u 61982 7
u 10995 13
u 19505 18
u 61126 -8
u 41570 -10
u 22477 -4
u 6851 2
u 24008 18
u 35346 18
u 12959 6
