65536
161792 100352
u 3524 -13
u 19069 14
u 5506 15
u 52015 7
u 36012 -2
u 23079 7
u 21054 -5
u 6782 -11
u 16828 -17
u 53021 19
u 47696 18
u 12122 2
u 6264 -17
u 26518 -14
u 55968 -1
u 48891 16
u 40257 -18
u 50038 7
u 59868 2
u 25291 -1
u 309 9
u 9056 -6
u 7347 -10
u 35229 -5
u 20261 -6
u 23918 -18
u 19642 1
u 39105 -4
u 40943 -19
u 35060 0
u 29671 -8
u 25332 -17
u 20840 -13
u 50158 -10
u 46353 -13
u 45518 8
u 58283 13
u 2490 -19
u 4877 3
u 24271 -4
u 60435 9
u 27559 -11
u 18694 -19
u 40448 16
u 1216 -13
u 25477 -1
u 28388 11
u 35281 10
u 60645 -7
u 64402 5
u 29816 7
u 22589 -6
u 33424 -4
u 22659 3
u 62800 8
u 63440 15
u 29584 -4
u 6705 9
u 26593 8
u 42381 -3
u 57126 -18
u 58697 -7
u 53132 -2
u 3672 9
u 48346 -18
u 24168 -12
u 46923 8
u 35191 -10
u 6301 15
u 53113 -17
u 39244 11
u 61266 -17
u 10945 -18
u 51572 2
u 49590 -2
u 65349 5
u 30739 15
u 61160 -8
u 21418 19
u 1042 -17
u 1835 -4
u 16855 9
u 6433 11
u 63570 -12
u 44361 11
u 16301 -8
u 36630 -12
u 21363 9
u 14467 -15
u 19578 19
u 35816 -8
u 39702 -19
u 12367 1
u 19357 0
u 34623 -7
u 38014 2
u 45612 13
u 19681 11
u 41381 -9
u 64780 -7
u 3328 -10
u 38277 4
u 27576 16
u 21998 5
u 1504 5
u 40565 2
u 60969 -11
u 38341 -15
u 50058 15
u 41585 -8
u 12563 -11
u 55603 15
u 3397 -14
u 44685 7
u 27465 6
u 64985 -1
u 59475 3
u 5216 -6
u 31830 -3
u 63560 0
u 3256 3
u 5120 19
u 53321 6
u 6489 3
u 35625 9
u 56989 9
u 62139 8
u 40829 -19
u 56806 -7
u 44779 -8
u 63909 6
u 49529 15
u 16418 13
u 13829 9
u 16424 -12
u 16048 -7
u 50443 -7
u 18370 3
u 64631 -4
u 10536 1
u 7398 -18
u 17373 -17
u 49047 15
u 4002 4
u 12645 9
u 59053 -13
u 27474 6
u 3332 6
u 32256 -9
u 26607 9
u 29015 6
u 2826 -11
u 63825 -7
u 52151 18
u 46055 18
u 32104 12
u 64678 10
u 57456 9
u 42145 17
u 22971 13
u 44705 -9
u 274 -15
u 59535 -17
u 50538 -3
u 20767 -12
u 9401 10
u 54266 -12
u 63705 12
u 33424 10
u 49940 -11
u 47473 -9
u 1862 8
u 452 16
u 29269 5
u 55243 11
u 31852 1
u 3193 0
u 41056 18
u 35733 -4
u 23449 14
u 37668 0
u 40748 -3
u 45080 3
u 13418 -12
u 23703 18
u 26912 -16
u 14332 -2
u 52255 -10
u 22558 -10
u 57381 -12
u 2693 -5
u 46678 -16
u 55825 -6
u 3080 -4
u 48257 -3
u 16988 -7
u 59382 15
u 46789 3
u 31118 16
u 51894 13
u 58030 -11
u 60461 -15
u 42046 8
u 21611 19
u 63170 -11
u 11334 -19
u 37156 15
u 6215 -3
u 14675 -14
u 53469 18
u 35826 -16
u 17787 -1
u 62658 19
u 3064 -2
u 59248 13
u 17525 11
u 2693 -12
u 58571 7
u 59633 -11
u 43808 14
u 28104 13
u 57596 19
u 47619 18
u 27171 18
u 7571 -10
u 59692 6
u 20026 -12
u 7535 -9
u 10985 -13
u 45389 -17
u 22 18
u 56441 -18
u 9831 10
u 47456 -17
u 64123 -4
u 61196 -3
u 15335 12
u 26417 18
u 51532 12
u 59713 16
u 3158 12
u 36966 -5
u 277 7
u 40334 -13
u 55102 -7
u 15960 13
u 17567 -15
u 57842 -3
u 56343 4
u 31327 13
u 65491 -3
u 16087 -10
u 14708 5
u 12709 -19
u 30559 -15
u 59808 0
u 60756 0
u 56903 17
u 10205 0
u 6760 19
u 51889 -6
u 54897 -17
u 29587 8
u 31319 -7
u 21429 18
u 9789 -6
u 24098 -4
u 36676 3
u 2845 10
u 39511 0
u 56273 0
u 1586 11
u 65021 15
u 46991 -14
u 24655 12
u 9462 -13
u 10936 19
u 14929 4
u 46026 8
u 60917 -18
u 43359 -16
u 23305 -18
u 31046 16
u 40728 0
u 43832 -11
u 1761 1
u 48487 -17
u 20527 9
u 61838 -18
u 57664 -7
u 55734 -19
u 31966 -19
u 415 8
u 41657 8
u 27608 2
u 48362 -16
u 42209 -16
u 7354 -15
u 578 9
u 41613 7
u 62787 6
u 13444 7
u 46723 0
u 28176 6
u 35955 -7
u 63983 -4
u 21895 -1
u 27288 -6
u 11773 -17
u 3216 4
u 40449 11
u 44815 -9
u 57711 11
u 24843 15
u 34718 -19
u 37164 0
u 44296 10
u 12173 -4
u 19044 4
u 2974 13
u 60654 -19
u 15617 -9
u 31836 6
u 39325 6
u 46316 5
u 17456 -7
u 28585 18
u 38352 -7
u 48906 18
u 13514 -8
u 64117 10
u 50058 6
u 35751 17
u 2825 13
u 37045 -16
u 44260 0
u 7222 16
u 49178 3
u 37247 -5
u 17133 -8
u 65509 1
u 39257 -2
u 31326 -12
u 49319 -11
u 9734 18
u 32784 -14
u 47975 -9
u 51192 -8
u 14002 12
u 7451 11
u 59819 11
u 17675 -19
u 46053 -19
u 40565 -9
u 24285 15
u 35792 -5
u 26753 -14
u 52817 15
u 21588 2
u 7240 0
u 33898 4
u 39638 -10
u 57332 -4
u 34529 -16
u 13777 5
u 56847 -15
u 28155 -14
u 9567 -14
u 10304 10
u 26438 1
u 42297 17
u 58848 -17
u 6209 8
u 61595 -3
u 17194 -17
u 59120 11
u 43325 0
u 1894 1
u 58517 2
u 40921 -15
u 12868 0
u 14821 5
u 41219 -5
u 49697 11
u 8986 -13
u 20578 11
u 7294 -11
u 54798 -11
u 60020 11
u 41301 -12
u 54157 1
u 62770 0
u 2573 19
u 1532 17
u 35552 5
u 2315 9
u 9149 -9
u 23909 10
u 41525 -15
u 36357 10
u 18669 14
u 36259 -4
u 5289 -4
u 39467 19
u 10843 -10
u 11452 19
u 50119 -14
u 31412 12
u 7817 0
u 48247 6
u 9861 10
u 26254 -8
u 2163 10
u 3844 6
u 58234 4
u 28665 -13
u 31601 19
u 37331 2
u 24911 -13
u 36665 1
u 26495 9
u 35220 -13
u 56806 -19
u 63770 19
u 34041 8
u 42457 6
u 31509 -18
u 62914 0
u 53340 -19
u 11826 8
u 41424 4
u 57405 -15
u 39879 -2
u 44380 19
u 40463 -10
u 35010 -19
u 63628 -17
u 12501 13
u 5791 -13
u 53985 4
u 57218 -1
u 18199 -5
u 34083 -10
u 56865 -6
u 16800 -18
u 2389 15
u 43646 16
u 178 -9
u 23460 7
u 17245 19
u 60068 11
u 65346 15
u 56951 -12
u 47523 18
u 23048 1
u 37039 -11
u 1343 13
u 37923 1
u 5280 -2
u 57314 -6
u 32409 16
u 14769 -13
u 53962 -10
u 28510 -12
u 59506 7
u 10274 12
u 32476 -13
u 46664 -5
u 22397 -2
u 21098 7
u 64624 15
u 60176 -19
u 47840 0
u 35858 12
u 61818 -3
u 9664 -2
u 21804 -5
u 39211 -13
u 39382 -18
u 22117 0
u 47942 0
u 21856 -10
u 42477 -18
u 38775 19
u 31636 16
u 44784 -1
u 52475 4
u 31156 1
u 6454 -19
u 22364 -18
u 29116 0
u 31427 11
u 56463 -16
u 61151 -1
u 7289 -9
u 63662 13
u 50125 -7
u 4578 -3
u 22967 6
u 26406 13
u 37691 -16
u 19792 -4
u 45081 11
u 59410 11
u 52427 -10
u 54272 -10
u 48267 -7
u 1392 3
u 25267 18
u 3969 0
u 14740 -18
u 22252 19
u 22079 -3
u 26398 7
u 4648 12
u 34114 5
u 58460 12
u 1435 3
u 39319 17
u 24005 -4
u 11549 -12
u 42218 16
u 32905 6
u 33476 15
u 40618 2
u 25193 13
u 39541 8
u 54690 17
u 8740 -10
u 41132 -11
u 2821 -14
u 55730 17
u 63617 14
u 33751 2
u 52476 15
u 63612 19
u 4962 4
u 58307 3
u 18370 -3
u 30505 16
u 63694 13
u 48813 3
u 37608 3
u 33785 8
u 53519 -14
u 59738 14
u 19092 10
u 52086 -9
u 41563 -7
u 54575 -2
u 12522 12
u 26993 -9
u 27410 -7
u 55352 7
u 46013 -7
u 39234 6
u 10485 -6
u 16335 9
u 60479 10
u 28907 9
u 59502 -5
u 39268 -12
u 7507 -4
u 30232 9
u 46120 -8
u 12038 15
u 6386 3
u 10591 0
u 58797 -19
u 14042 3
u 20730 12
u 17911 0
u 10252 0
u 13773 -16
u 18832 6
u 53659 -12
u 254 -3
u 25856 -15
u 53210 14
u 56831 0
u 9823 -17
u 26902 -10
u 42366 2
u 50007 1
u 37902 19
u 9367 15
u 51790 -3
u 24311 17
u 61525 3
u 1703 -10
u 15228 13
u 27620 -10
u 17218 12
u 23244 -17
u 44030 -11
u 38689 12
u 17874 -19
u 4528 16
u 37549 13
u 30332 -13
u 53049 4
u 3012 3
u 1442 -3
u 35810 18
u 65407 2
u 12255 -10
u 27340 4
u 30583 7
u 27816 12
u 49452 -16
u 2832 -6
u 60164 -7
u 22661 19
u 15412 16
u 53692 7
u 4590 5
u 19909 -15
u 14973 -6
u 34926 10
u 18785 1
u 22762 -1
u 49899 10
u 5380 -10
u 29125 0
u 3239 -12
u 39508 -16
u 35647 0
u 26779 15
u 33293 5
u 52983 -6
u 22401 15
u 62656 5
u 65177 -12
u 63663 1
u 62877 -9
u 3830 -7
u 47953 12
u 4671 12
u 3140 0
u 20994 -16
u 46838 16
u 12451 -9
u 29103 3
u 9723 18
u 15887 18
u 18311 3
u 54745 -10
u 15063 13
u 27524 -11
u 23419 -4
u 30103 -3
u 44971 -12
u 15444 10
u 318 -8
u 17902 -6
u 24965 19
u 16278 2
u 16156 7
u 11112 -4
u 42242 -3
u 23050 16
u 65287 -12
u 10449 -10
u 1111 3
u 28005 -5
u 62841 15
u 51781 5
u 5093 -18
u 26382 -16
u 20275 7
u 26724 7
u 43490 6
u 17121 16
u 22849 -2
u 19990 19
u 55232 6
u 60110 13
u 55301 -16
u 4263 14
u 42998 0
u 15407 4
u 24842 -18
u 17043 -1
u 3343 6
u 35348 -5
u 22174 17
u 3322 -19
u 39539 -7
u 59776 18
u 48676 -11
u 61944 3
u 57272 14
u 27821 8
u 61542 0
u 37913 3
u 64353 12
u 13772 -5
u 54974 -1
u 53596 15
u 8706 -5
u 16399 -1
u 19945 -7
u 31010 16
u 40164 -4
u 56337 -5
u 39482 12
u 61678 0
u 43729 -5
u 12719 4
u 56048 10
u 13205 13
u 38418 -3
u 12990 -2
u 57794 -19
u 20639 -19
u 24459 2
u 31845 7
u 56760 18
u 38353 0
u 22571 -2
u 54695 17
u 16365 11
u 27735 16
u 9264 4
u 34295 19
u 25552 8
u 54642 19
u 8942 -18
u 26293 -19
u 3147 8
u 2165 -3
u 18435 0
u 6475 -14
u 31331 7
u 41050 12
u 8447 -1
u 50420 -4
u 15510 -12
u 19371 -4
u 53076 12
u 24552 -12
u 35631 -11
u 11528 7
u 15756 3
u 45776 -8
u 19218 9
u 46510 2
u 16417 12
u 47314 9
u 32278 -6
u 36116 4
u 53038 -7
u 3 -18
u 33621 -8
u 27789 -7
u 7506 11
u 34255 6
u 465 7
u 22177 -10
u 18069 -18
u 35125 2
u 50359 -10
u 9406 -19
u 3550 14
u 48991 1
u 14014 -8
q 1517 40573
q 4530 11023
q 8658 30398
q 29821 32319
q 19125 37904
q 15507 64076
q 19590 44323
q 35811 37684
q 40101 62393
q 5401 34146
q 21501 24925
q 26167 43552
q 25051 34738
q 9622 60881
q 29194 48752
q 6364 50269
q 4231 17387
q 12890 54800
q 21584 47785
q 20154 42711
q 40709 41251
q 35661 60300
q 7809 20039
q 16897 30575
q 35977 47911
q 7301 51043
q 29059 57478
q 16994 33468
q 43091 63797
q 12339 47014
q 6750 18704
q 10981 31748
q 21012 36092
q 18342 23871
q 1047 42596
q 17770 38496
q 8622 42298
q 12534 62338
q 16432 43110
q 13699 64344
q 13551 64742
q 5494 6109
q 28266 39578
q 22489 26528
q 17134 34829
q 8006 23884
q 39755 53534
q 24090 34865
q 58737 60767
q 37828 42432
q 15393 59784
q 36547 55599
q 2597 24015
q 33350 40447
q 45708 47049
q 39255 59260
q 45365 46256
q 8987 64754
q 19407 21708
q 35515 36541
q 43522 56538
q 44536 60425
q 17741 29755
q 3090 12973
q 22956 45522
q 17205 50802
q 40865 60915
q 19395 53753
q 21567 43463
q 23635 59842
q 3080 33562
q 17359 49337
q 13391 16578
q 32799 58324
q 28304 38286
q 3805 29289
q 6290 64231
q 8289 24032
q 11379 28450
q 37006 51407
q 22272 56902
q 3076 52282
q 56829 63138
q 6141 41065
q 448 12860
q 15941 64700
q 16523 34011
q 47403 65278
q 33102 58067
q 5853 14666
q 18471 20835
q 27126 35142
q 17166 43431
q 45617 51159
q 22629 54811
q 31488 46178
q 34564 44902
q 32925 42504
q 25858 39066
q 18033 38719
q 17198 39515
q 7990 54660
q 33722 54403
q 1288 55393
q 4524 46934
q 2234 7141
q 22996 42284
q 29360 40163
q 14983 20180
q 9455 20244
q 37613 51732
q 16979 55634
q 20761 23023
q 46620 59484
q 11981 62090
q 19803 36069
q 8928 29180
q 44060 62902
q 33918 63331
q 44730 64190
q 5796 38442
q 46965 61439
q 10789 48080
q 2724 36066
q 25773 56311
q 12180 63387
q 2278 42508
q 14830 63269
q 8779 25301
q 21856 44354
q 20761 64157
q 49941 57926
q 7549 36450
q 5345 47307
q 4833 45961
q 43276 50076
q 31505 51758
q 34302 39179
q 9710 42295
q 2532 37026
q 485 49207
q 384 42993
q 15214 51485
q 11251 40727
q 19545 23994
q 33107 44755
q 18166 25498
q 25716 29160
q 10931 61948
q 1245 31062
q 15603 56893
q 43115 44521
q 18165 47108
q 11881 23868
q 27875 48908
q 26401 28360
q 26785 32580
q 5818 18529
q 41999 46545
q 458 29781
q 554 62889
q 18721 45213
q 8837 22851
q 19264 44437
q 9964 19768
q 11125 20510
q 25567 65032
q 7140 54241
q 587 17661
q 31008 45537
q 49496 57409
q 8361 16540
q 14180 18658
q 35069 60658
q 60725 64851
q 61116 61279
q 40793 62204
q 14465 19520
q 49630 58903
q 3863 38784
q 3331 59295
q 14989 28898
q 3694 58791
q 10916 36038
q 1511 4281
q 53777 56453
q 58920 64815
q 4782 12042
q 13459 39852
q 7164 8649
q 2744 39167
q 4392 35836
q 18858 43538
q 27633 55356
q 12225 28605
q 15556 31496
q 22364 46485
q 15619 44455
q 14958 50180
q 26536 54462
q 16469 17454
q 9853 42704
q 16734 47486
q 21895 30193
q 21802 29060
q 38842 60969
q 31805 43235
q 9807 31270
q 21091 62093
q 8782 37440
q 3401 49697
q 6525 24339
q 3258 49887
q 22145 34531
q 18216 48682
q 23458 34685
q 600 626
q 17334 44539
q 899 48112
q 4379 47528
q 20835 29959
q 61765 65349
q 31083 64071
q 6037 60629
q 43478 52174
q 3876 36335
q 28215 46879
q 31230 42861
q 31473 65007
q 226 49690
q 23684 48153
q 18840 48754
q 24310 63379
q 553 6887
q 48082 64278
q 11266 28702
q 3382 11080
q 1917 24931
q 30968 42163
q 28802 62547
q 887 8910
q 55790 65137
q 29102 42463
q 21484 60576
q 21711 41934
q 24552 44731
q 45395 63571
q 4170 7771
q 8324 61415
q 11058 60158
q 22325 56407
q 23324 59789
q 33405 48256
q 10032 61707
q 13689 58718
q 22599 38834
q 38436 59605
q 12853 23172
q 15364 34338
q 18212 57298
q 56049 62944
q 16315 35909
q 24086 60979
q 40080 56859
q 32411 51138
q 23283 51481
q 7927 9270
q 17536 41332
q 13708 57527
q 5680 51364
q 6890 24663
q 959 28280
q 41133 63100
q 12928 24132
q 9936 42344
q 450 4691
q 21006 39752
q 35196 36360
q 10904 45093
q 11969 26520
q 12466 62042
q 4433 35252
q 21736 52789
q 13728 45765
q 961 31594
q 7851 19408
q 47688 56258
q 8811 53822
q 23286 32943
q 1214 33223
q 5906 9752
q 33673 49505
q 4497 26912
q 6470 19166
q 15401 45686
q 11908 18439
q 53691 58152
q 14353 16341
q 40944 62107
q 28081 41906
q 28165 47489
q 18887 49757
q 29642 58569
q 7173 52928
q 8388 25977
q 20615 35729
q 14294 54288
q 19699 41207
q 38865 58786
q 8652 47678
q 581 19015
q 11632 20561
q 36902 54273
q 25985 29682
q 33473 54067
q 6052 61639
q 36020 55810
q 126 14991
q 22165 48843
q 9284 53055
q 8134 30553
q 44848 45014
q 62423 64714
q 20520 55674
q 2662 38043
q 57059 64326
q 3244 19351
q 3155 57517
q 29141 56254
q 21664 24192
q 17672 27716
q 20296 53693
q 17991 35287
q 1299 53820
q 41339 57452
q 10583 22470
q 49473 55598
q 1782 46361
q 22303 54776
q 27284 36499
q 24966 35290
q 18807 28210
q 21963 54642
q 20192 45360
q 41856 51105
q 3242 4017
q 4037 24313
q 22028 56935
q 45219 59600
q 23328 51516
q 21023 33912
q 4961 8451
q 10234 23974
q 13215 51322
q 22285 32537
q 40499 57503
q 57575 59307
q 20178 46682
q 15735 40370
q 1304 26506
q 16691 30524
q 4546 20729
q 54837 61482
q 42758 48902
q 550 41166
q 34883 62189
q 34462 43334
q 1614 58436
q 52936 53568
q 6116 20569
q 9686 46616
q 1726 12537
q 32716 40387
q 48408 56123
q 7550 9379
q 24242 57427
q 39903 61974
q 29205 44971
q 22193 57921
q 12571 33551
q 22743 47454
q 30205 57205
q 25252 31820
q 13284 50106
q 19220 56223
q 28907 33854
q 37303 46392
q 12155 30633
q 13506 13572
q 2742 21123
q 22885 60170
q 45365 62789
q 24801 56609
q 26458 48994
q 39030 46994
q 4202 17010
q 20948 47215
q 46201 61407
q 13499 45978
q 32720 59486
q 27805 36666
q 8433 61628
q 8661 26726
q 20589 22234
q 23331 40232
q 43358 63118
q 17966 23187
q 9039 60372
q 21294 47988
q 29447 58034
q 9509 60324
q 15737 33649
q 29521 56724
q 4688 61938
q 9964 55888
q 37409 46630
q 18157 33502
q 26819 55064
q 10117 60228
q 34925 49053
q 26876 33448
q 32508 51415
q 27344 50064
q 32517 60454
q 48638 52953
q 43427 61964
q 30078 62462
q 53651 59165
q 55567 59599
q 4028 58340
q 30214 45919
q 50658 64077
q 40186 63716
q 25360 58409
q 8878 50303
q 18216 27798
q 35754 60306
q 4095 20282
q 22115 64550
q 5218 52799
q 49228 51968
q 48645 48894
q 13770 42274
q 7834 37009
q 29814 32306
q 11862 12690
q 60028 62521
q 11231 58208
q 36591 37172
q 21940 51081
q 13344 45470
q 15689 40156
q 8115 44252
q 30230 35971
q 23235 43267
q 29699 35448
q 6927 18557
q 13057 20697
q 50067 60832
q 27603 28531
q 14345 40394
q 8837 40293
q 37379 51524
q 1510 9015
q 22580 52591
q 2515 30955
q 400 5576
q 8515 18204
q 49829 54175
q 27560 38745
q 8657 11874
q 18802 57259
q 4781 27215
q 22512 39499
q 2495 54849
q 3658 50115
q 24872 42889
q 12496 14733
q 10861 14006
q 23749 33441
q 1062 54704
q 1463 35956
q 54160 60281
q 9978 44574
q 42800 48723
q 6599 54675
q 57381 63859
q 7941 19061
q 3104 47441
q 41573 57953
q 26152 49936
q 27290 61612
q 8573 51025
q 42024 61886
q 237 22580
q 23642 29792
q 213 54942
q 25105 49687
q 35084 54374
q 28726 31639
q 18272 35325
q 10117 20778
q 28719 33648
q 29178 36753
q 5216 10625
q 29171 60562
q 25248 31368
q 16858 22316
q 33821 64340
q 13209 56401
q 43002 64578
q 14508 53984
q 39614 43215
q 32054 38135
q 1326 9163
q 27435 63693
q 18935 36651
q 4764 37552
q 1195 47655
q 41517 58281
q 5153 6411
q 37780 53307
q 10087 30401
q 54638 64222
q 2312 8892
q 7934 55088
q 4061 45314
q 22994 61919
q 34519 43676
q 52839 55048
q 35845 53205
q 6961 14738
q 6605 52291
q 11725 54261
q 53243 53486
q 47006 59898
q 34778 58397
q 23262 32142
q 21245 44866
q 21949 53758
q 11502 23557
q 3335 61693
q 15563 58076
q 26329 59239
q 15842 27059
q 46542 62905
q 3512 61281
q 4330 10118
q 16056 48036
q 35987 64379
q 3764 45850
q 30349 62161
q 15092 62492
q 19887 59958
q 18202 41837
q 41759 48181
q 44339 53339
q 3367 45095
q 5889 36880
q 62606 63940
q 21731 43613
q 25243 61309
q 104 39359
q 21859 35362
q 16160 34205
q 19925 57847
q 14520 22661
q 16550 29613
q 19617 36438
q 24036 37819
q 6682 12739
q 543 14043
q 51022 59138
q 3910 22366
q 981 65028
q 20770 21223
q 16544 44594
q 18418 46467
q 16293 16648
q 32809 40277
q 32589 50499
q 52735 65020
q 3749 55250
q 9331 29098
q 40188 53135
q 47151 52928
q 59817 61194
q 45304 53471
q 54797 57381
q 2134 54289
q 22905 58362
q 9977 37421
q 39449 56445
q 55840 56098
q 7203 30582
q 23372 57703
q 10571 63171
q 52885 57187
q 14321 20750
q 54509 62217
q 8349 43832
q 2631 41902
q 29837 39491
q 28752 47935
q 21683 50070
q 14510 17505
q 7439 27482
q 46889 51932
q 18391 42236
q 25595 37451
q 7282 60823
q 4917 17762
q 5859 9413
q 20180 57803
q 30164 54484
q 9154 38513
q 32781 51056
q 6736 41145
q 15358 23544
q 35488 37041
q 8079 52993
q 15518 51551
q 14940 37948
q 33332 62407
q 14648 34323
q 21930 58927
q 11153 29610
q 26848 35470
q 19115 20567
q 50731 55651
q 8064 64806
q 23709 40845
q 50326 64854
q 149 47581
q 17533 22863
q 30942 37190
q 4991 23206
q 19932 46461
q 43332 61154
q 10267 53264
q 12119 46656
q 32198 41730
q 57809 59046
q 11664 12841
q 1780 12625
q 20689 63572
q 1050 21746
q 51377 61535
q 21064 43580
q 43928 51526
q 23181 61114
q 569 9334
q 46388 55795
q 20502 42006
q 8230 33592
q 45712 52274
q 18936 54887
q 21906 47161
q 12446 33571
q 25072 60002
q 35351 58039
q 36402 45762
q 14249 41761
q 22243 35314
q 8233 19805
q 13706 15383
q 23040 31415
q 12267 15953
q 13300 36455
q 46893 54273
q 41012 44686
q 27069 34037
q 48975 59948
q 6859 15663
q 10129 17011
q 31931 52363
q 2633 12157
q 16882 23229
q 45472 53919
q 8188 52196
q 366 53706
q 19585 23572
q 23407 39526
q 31852 36708
q 10446 20590
q 18065 55132
q 45134 61602
q 23634 56015
q 28574 39297
q 45585 62874
q 29269 49427
q 32412 52060
q 41427 55642
q 3407 29810
q 35578 55603
q 23749 37999
q 55970 61572
q 13841 43334
q 9651 35562
q 46009 50550
q 3079 30241
q 26308 35606
q 48214 59240
q 11252 16788
q 14126 33002
q 16894 56838
q 23714 43396
q 3419 19287
q 6826 13820
q 49098 49399
q 21562 62430
q 7612 52864
q 17598 50947
q 1170 53161
q 51720 60599
q 25305 33634
q 3704 54800
q 37478 51613
q 2866 62944
q 30411 48730
q 16992 40032
q 47306 60388
q 50725 63747
q 12032 14140
q 57551 63239
q 54445 61432
q 3509 19265
q 36863 41774
q 42944 54457
q 24488 49520
q 29129 58123
q 9289 18393
q 60903 61827
q 55871 59236
q 39066 63769
q 15226 24111
q 5882 13563
q 10079 11775
q 24219 56607
q 23808 48623
q 19704 21923
q 37533 41188
q 13771 23213
q 12134 12516
q 37005 56716
q 20309 61655
q 5409 29592
q 25884 38702
q 776 29038
q 19584 64546
q 2568 43696
q 14236 16132
q 24315 49578
q 27907 40650
q 48535 51715
q 4922 23737
q 5884 61270
q 29097 46111
q 9506 58628
q 686 41232
q 30098 37352
q 20995 59691
q 42761 59698
q 20039 43537
q 23201 39623
q 25770 42548
q 17784 56784
q 1826 41902
q 4274 15564
q 42477 64099
q 678 55989
q 3486 61873
q 49597 61949
q 5919 25435
q 1132 42690
q 6605 7252
q 27601 38484
q 1408 15710
q 21447 21764
q 44965 59248
q 36260 61071
q 5199 13320
q 27509 47101
q 15147 43073
q 51375 57624
q 41637 41829
q 45123 58302
q 38167 54715
q 29185 63603
q 6339 60635
q 1704 64735
q 13592 37684
q 15001 29306
q 51070 53394
q 36449 47107
q 30499 31984
q 17831 35699
q 45305 45340
